AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,TRV,UNH,V,VZ,WBA,WMT
153.086044,268.500641,147.937225,142.509995,215.432587,162.589996,45.069897,179.511398,106.540001,46.088249,342.265411,294.349274,203.025772,136.660614,28.05114,172.854309,124.956985,59.42852,271.132996,124.334145,100.533905,231.477661,92.396393,183.54776,553.44397,206.697998,36.791599,36.075378,141.795456
150.400497,270.198944,146.57196,143.380005,217.462906,159.820007,45.099655,180.821274,106.0,46.2756,346.308868,294.279663,202.11026,136.571671,27.922873,171.979935,127.210342,59.220001,271.421387,123.849815,99.103394,227.528793,93.483055,181.876053,545.628052,206.468506,36.791599,35.838165,141.157867
144.78981,267.1698,143.004318,147.410004,213.521698,150.009995,44.216713,177.129822,101.82,46.2756,347.511017,286.993774,199.493073,135.217819,27.0546,169.33699,126.039001,58.395847,268.855804,121.438049,98.745758,219.481476,90.023682,181.408386,541.759949,200.501846,37.126339,35.393406,140.22139
138.650009,264.061218,138.828796,156.75,218.219284,146.330002,43.502419,179.739639,99.25,45.841736,346.596985,279.80722,203.393967,132.885635,27.025,169.625153,126.267311,58.366058,271.421387,121.428169,98.100037,213.647903,90.123375,180.920807,541.939392,194.315674,36.575008,35.324219,140.191513
138.380005,267.199615,144.220108,160.009995,226.768524,139.770004,44.16711,182.012054,99.580002,48.346313,355.578094,282.322021,206.837112,135.346298,28.200001,170.380264,129.721786,58.842674,273.082001,123.395134,98.547073,220.767838,95.49688,182.154678,536.516113,196.540695,36.663616,36.638744,140.440567
138.919998,275.125,146.47229,164.910004,227.524918,144.589996,44.196869,184.185242,100.43,48.809761,360.197815,288.524475,208.747757,136.710022,28.41,171.870651,130.406738,59.07106,274.862,123.236984,99.411346,227.22963,93.154076,183.219391,543.345093,199.653748,36.614388,38.141064,141.915009
139.5,290.389893,149.681168,169.619995,228.719223,147.100006,44.256397,183.917313,99.900002,48.957672,361.648285,289.389282,210.330002,138.389999,28.48,172.725128,130.486145,59.180283,276.840851,123.899231,100.83194,228.226822,93.46312,183.985565,551.350403,201.330002,37.283863,37.844555,142.253723
134.869995,287.66861,145.356171,168.740005,224.469482,142.059998,43.561943,176.564194,86.75,47.015141,359.641449,285.025665,208.630005,137.389999,27.52,171.34404,128.788696,58.356129,276.234283,122.396828,100.921341,223.879074,91.818169,181.249161,538.998413,193.929993,37.037731,36.460838,138.946198
146.869995,289.019318,154.215454,177.580002,231.346695,156.300003,45.298073,179.908325,90.459999,49.263348,375.845184,309.825623,214.800003,141.229996,29.76,173.351089,134.089539,60.451271,274.334961,127.655243,101.219368,242.297165,99.185555,182.393494,542.497681,205.570007,37.923805,38.042229,141.825348
149.699997,283.070282,154.35498,177.490005,235.367523,157.729996,44.434971,185.028732,95.010002,52.399006,382.660492,313.046143,212.729996,143.169998,30.43,168.164566,134.307922,60.888168,269.870117,131.440918,97.315239,246.415558,105.765358,180.831253,520.475586,205.0,37.707207,40.779999,142.044525
148.279999,283.348358,153.59761,173.550003,235.377472,158.660004,44.385365,185.118027,94.279999,51.225597,379.868774,305.074371,213.0,144.199997,30.35,170.80751,132.928116,60.302326,270.745178,129.513489,99.689507,240.871185,104.070564,181.796448,512.171143,206.860001,37.717056,40.540001,137.870255
150.039993,281.660004,153.358429,175.350006,233.476532,162.070007,44.544098,186.606522,95.510002,50.880478,380.385406,310.05423,215.429993,144.339996,30.709999,171.284439,131.965225,60.20303,266.339996,129.701294,98.944443,241.290009,106.383461,178.612274,501.464172,209.990005,37.116497,40.650002,146.886276
148.789993,283.769989,152.042999,172.690002,231.316833,155.119995,44.038139,183.570007,93.949997,49.805676,379.838989,313.016327,214.0,144.520004,29.530001,172.34758,132.143906,60.093803,270.983856,127.25,99.27227,241.729996,104.907997,180.244171,509.947998,210.139999,37.293709,40.389999,147.942291
150.720001,287.299988,150.119659,172.779999,229.346237,149.690002,46.220699,184.089996,91.449997,49.430977,377.305603,309.5672,214.509995,146.089996,29.889999,173.738602,131.568146,60.282467,271.829071,127.150002,101.636604,241.679993,105.037598,182.025314,513.726379,210.990005,37.569374,40.130001,147.444168
151.289993,287.290009,151.973236,173.889999,230.331528,148.039993,47.41119,182.990005,91.800003,49.371815,376.729401,311.296722,214.529999,147.639999,29.870001,175.069992,132.858627,60.709438,271.83902,126.760002,103.543968,241.220001,105.097412,183.647247,528.371216,210.800003,37.953339,39.75,149.665787
148.009995,288.160004,152.282166,172.940002,231.068024,144.850006,47.242535,181.240005,97.580002,49.470417,377.732788,314.875061,216.559998,146.679993,28.940001,175.970001,132.074417,61.642818,272.982574,127.629997,104.914886,242.050003,103.512276,184.63237,515.600586,206.320007,38.022255,40.59,150.582336
150.179993,287.049988,154.046051,172.5,236.13385,149.25,47.996513,185.889999,96.209999,50.850899,381.368958,322.926361,218.759995,149.100006,29.82,176.820007,134.04982,61.910915,273.221252,128.600006,106.196396,245.029999,105.645729,186.204544,521.482483,210.330002,38.593281,41.790001,151.120316
151.070007,283.399994,153.398285,174.850006,235.795471,152.240005,48.185005,184.240005,98.879997,50.831177,383.733459,319.57663,218.910004,148.75,29.67,177.009995,135.479263,62.188946,271.739563,128.0,106.11692,247.580002,106.323647,187.080185,528.082153,211.729996,38.317612,41.759998,151.847565
148.110001,283.73999,153.617523,178.360001,234.581268,153.350006,48.016354,183.699997,98.870003,50.841038,386.326447,324.417358,220.050003,148.369995,29.34,177.240005,135.737366,62.24852,273.4599,129.039993,106.792442,247.490005,105.635757,187.975739,535.967834,213.789993,38.416065,41.66,152.495132
144.220001,282.619995,150.348862,171.830002,231.197403,153.690002,47.698891,178.360001,95.690002,49.5,379.868774,317.002228,215.770004,146.179993,28.73,177.330002,133.364899,62.258453,271.351776,124.639999,107.736191,241.759995,104.638817,185.39856,530.634277,211.259995,37.64814,40.810001,152.933472
141.169998,281.98999,153.886597,175.320007,234.004013,151.679993,47.897305,181.029999,94.690002,50.650002,381.209991,314.059998,216.720001,146.490005,28.9,176.089996,135.558685,62.040001,269.890015,126.129997,108.123619,240.330002,105.924873,186.284149,526.37738,209.059998,37.74659,41.080002,152.395508
148.029999,286.399994,157.045654,178.880005,235.287903,160.25,49.32589,183.309998,97.870003,50.970001,386.149994,323.98999,219.550003,148.899994,30.07,178.0,137.166794,63.610001,272.790009,125.970001,109.395203,255.139999,109.354347,188.871292,546.07666,217.0,38.376682,41.5,151.847565
148.309998,285.940002,156.955963,175.779999,234.57132,147.0,49.57391,182.490005,98.589996,51.07,383.809998,327.070007,217.389999,149.160004,29.83,178.740005,135.241028,63.790001,273.399994,125.989998,109.077309,254.690002,110.769997,188.204605,535.259949,217.0,37.736744,41.310001,152.793991
147.809998,285.51001,156.208557,182.869995,235.009232,144.559998,49.306049,181.029999,99.43,51.549999,380.579987,327.98999,219.080002,148.669998,29.41,178.880005,134.168945,64.349998,273.399994,126.989998,109.315727,255.020004,112.199997,188.602615,536.159973,217.660004,37.589066,41.48,152.644562
146.630005,284.910004,155.540863,185.100006,231.466125,133.929993,48.938984,176.559998,95.93,51.25,371.540009,320.079987,215.600006,147.410004,29.17,178.779999,130.406738,63.470001,271.589996,124.629997,109.285927,250.199997,109.620003,186.284149,535.039978,213.679993,36.496246,41.209999,151.08046
142.910004,283.290009,154.165634,178.429993,227.206436,133.270004,48.204849,172.009995,92.290001,51.049999,362.910004,317.450012,213.190002,147.5,28.6,176.100006,130.625122,63.439999,271.769989,124.580002,108.213036,245.119995,107.93,187.567764,539.320007,209.080002,36.319031,40.59,149.327072
140.940002,285.76001,154.235397,176.5,227.893158,130.479996,47.798096,172.520004,92.150002,50.700001,359.920013,320.149994,213.449997,147.270004,28.33,177.169998,130.535782,63.540001,270.339996,126.349998,109.365395,244.369995,108.330002,187.119995,542.909973,207.809998,36.594696,40.650002,148.550003
142.649994,285.570007,153.587631,179.080002,229.823944,130.130005,48.601677,173.539993,92.550003,50.560001,358.079987,324.089996,213.350006,147.779999,28.440001,177.199997,131.90567,63.810001,273.390015,126.0,110.120392,247.399994,111.360001,187.720001,547.919983,209.100006,36.52578,40.900002,148.779999
142.160004,278.649994,153.368393,179.539993,226.211182,131.110001,48.075878,168.0,93.379997,50.200001,359.140015,320.480011,211.630005,147.050003,28.24,175.740005,131.190948,63.139999,272.040009,125.760002,108.064018,245.419998,109.419998,185.649994,539.200012,208.699997,36.82114,40.43,145.309998
144.490005,276.779999,156.766617,186.270004,231.953796,133.110001,48.909218,169.75,94.660004,51.110001,363.179993,327.980011,214.5,149.210007,28.690001,177.839996,133.225922,63.970001,276.619995,126.849998,108.252769,252.509995,112.07,187.110001,545.859985,214.589996,37.362625,41.060001,148.020004
145.470001,272.26001,156.975891,187.130005,234.372269,135.619995,49.246525,173.529999,94.699997,51.560001,368.690002,332.890015,214.960007,150.570007,28.73,179.210007,133.096863,63.990002,274.279999,127.290001,110.180008,256.920013,112.849998,187.050003,538.219971,213.039993,37.274017,41.029999,147.490005
143.210007,271.130005,153.577667,188.25,233.36705,134.75,48.909218,172.330002,94.150002,51.360001,360.380005,333.429993,214.720001,149.860001,28.26,179.759995,132.431778,63.990002,274.529999,126.089996,111.550003,257.220001,111.449997,186.639999,538.359985,213.320007,36.870365,40.630001,146.669998
136.5,266.140015,149.701111,183.720001,229.565186,130.440002,47.768337,171.039993,90.489998,49.529999,349.829987,327.600006,208.970001,142.360001,27.15,177.490005,129.146057,63.110001,271.730011,122.379997,109.629997,249.009995,108.510002,183.570007,527.679993,207.910004,37.185413,39.529999,145.360001
134.509995,267.410004,145.794647,184.699997,231.615417,128.270004,47.43103,168.720001,90.080002,49.799999,346.350006,323.339996,209.740005,140.160004,26.92,175.669998,128.34198,62.75,266.119995,121.690002,109.199997,244.690002,105.949997,182.800003,523.700012,206.889999,36.545471,39.049999,142.75
132.369995,265.700012,144.509094,185.679993,231.187439,129.009995,47.024281,169.880005,85.779999,49.330002,344.609985,317.329987,209.410004,138.869995,26.790001,175.479996,129.106339,62.84,265.829987,122.129997,109.440002,240.449997,103.050003,183.509995,523.599976,204.820007,36.456863,39.32,142.800003
132.300003,264.75,145.196716,188.289993,234.023926,128.449997,46.994518,172.669998,87.019997,49.66,344.48999,314.839996,211.490005,141.279999,26.440001,175.669998,129.73172,62.790001,267.25,120.809998,109.709999,241.800003,103.209999,185.789993,520.210022,205.360001,36.417484,39.529999,144.050003
135.449997,266.26001,146.591888,196.0,240.582642,130.300003,47.282219,174.699997,86.919998,50.669998,350.160004,319.359985,215.100006,142.139999,26.83,177.679993,131.190948,63.799999,268.160004,123.459999,111.110001,244.429993,115.779999,189.419998,527.539978,206.809998,37.195255,38.599998,145.179993
132.229996,265.26001,144.80806,188.25,236.412521,129.190002,46.944912,172.080002,86.669998,50.169998,345.579987,316.119995,212.309998,140.880005,25.969999,177.029999,129.70195,63.34,265.769989,121.589996,111.239998,238.190002,116.709999,187.199997,527.090027,205.059998,37.717056,38.439999,143.479996
131.860001,263.920013,146.512161,189.059998,238.731461,129.440002,47.103645,177.399994,88.010002,50.860001,345.51001,318.730011,213.869995,141.649994,26.09,177.479996,130.317398,63.82,267.570007,120.139999,111.860001,238.729996,116.25,189.479996,531.309998,205.830002,37.815506,38.630001,143.770004
130.029999,263.390015,145.884338,189.399994,241.985947,130.660004,47.153248,179.630005,86.370003,51.189999,341.970001,319.549988,214.889999,142.419998,25.940001,177.429993,130.774033,64.209999,266.839996,120.220001,112.120003,236.960007,117.559998,190.479996,531.98999,206.289993,38.642506,38.310001,143.809998
126.040001,261.420013,143.512558,188.380005,238.243805,128.470001,46.696896,176.979996,84.169998,49.990002,340.869995,315.730011,212.190002,140.020004,25.540001,176.660004,131.488754,63.57,265.109985,118.290001,111.080002,234.529999,114.980003,188.130005,528.450012,204.990005,38.209316,37.580002,141.289993
129.610001,263.160004,146.811127,188.910004,239.059906,132.539993,47.123486,178.320007,87.18,50.650002,343.429993,320.410004,214.75,141.059998,26.209999,177.559998,132.243179,63.950001,265.929993,120.57,110.82,241.009995,117.349998,189.440002,529.880005,208.059998,38.652348,37.470001,142.149994
129.929993,262.640015,147.239639,190.490005,238.422943,132.589996,47.262379,179.490005,86.879997,50.389999,343.380005,315.859985,214.300003,140.889999,26.43,176.649994,133.11673,63.610001,263.529999,119.919998,110.949997,239.820007,117.010002,187.490005,530.179993,207.759995,38.790184,37.360001,141.789993
125.07,261.649994,146.611816,195.389999,237.74617,134.779999,47.559998,173.990005,88.970001,51.040001,346.220001,315.910004,214.300003,141.550003,26.73,178.190002,134.129242,62.950001,264.329987,122.470001,111.139999,239.580002,118.75,187.119995,518.640015,207.389999,39.499039,37.189999,143.600006
126.360001,264.390015,150.020004,203.639999,240.214401,139.589996,47.549999,172.139999,91.980003,52.330002,347.700012,319.730011,210.039993,142.600006,27.68,180.130005,135.380005,62.919998,264.390015,125.150002,112.080002,229.100006,121.209999,187.229996,504.5,212.610001,40.493408,37.490002,143.759995
125.019997,266.859985,146.429993,204.990005,239.139526,136.339996,46.880001,175.240005,91.919998,52.91,343.76001,315.470001,204.470001,141.110001,27.559999,178.800003,135.350006,62.200001,262.160004,122.959999,113.639999,222.309998,120.620003,187.550003,489.959991,211.110001,41.054585,35.189999,143.270004
129.619995,275.200012,150.169998,213.0,247.678802,140.509995,48.32,176.559998,93.919998,55.02,348.079987,317.529999,210.270004,143.699997,28.73,180.25,137.940002,63.400002,269.470001,126.720001,114.839996,224.929993,124.529999,193.869995,490.0,217.75,41.536999,36.610001,146.779999
130.149994,270.119995,150.399994,208.570007,245.449432,147.100006,48.580002,175.179993,94.769997,55.279999,353.0,317.809998,210.669998,143.550003,29.309999,175.580002,137.369995,62.610001,267.25,126.790001,110.379997,227.119995,124.849998,189.119995,490.059998,218.600006,41.369999,36.349998,144.949997
130.729996,273.880005,152.0,206.690002,249.320969,147.440002,48.810001,176.039993,95.559998,56.470001,357.359985,320.630005,211.339996,144.800003,29.440001,175.160004,138.600006,62.130001,268.910004,128.130005,110.809998,228.850006,125.839996,191.220001,486.0,221.089996,41.950001,36.700001,144.860001
133.490005,272.910004,153.919998,208.029999,249.539917,144.899994,49.209999,175.199997,96.330002,57.580002,364.480011,329.0,212.300003,145.259995,29.85,174.880005,139.630005,62.009998,268.809998,129.119995,111.07,235.770004,127.940002,191.630005,493.399994,222.100006,41.18,37.119999,146.130005
133.410004,270.920013,154.919998,214.320007,253.859329,149.600006,49.0,177.080002,99.809998,58.52,369.940002,329.869995,215.979996,145.550003,30.290001,174.0,139.490005,61.209999,266.690002,129.350006,111.769997,238.509995,127.889999,191.990005,495.670013,223.619995,41.810001,36.66,144.809998
134.759995,271.730011,155.759995,214.130005,257.233215,149.509995,48.880001,177.559998,99.400002,58.68,374.0,331.209991,216.610001,145.889999,30.110001,173.429993,143.009995,61.43,268.890015,129.509995,112.25,239.229996,128.850006,193.919998,489.570007,223.059998,41.860001,36.779999,145.289993
135.940002,269.420013,153.75,211.410004,255.043686,148.470001,48.080002,180.490005,99.910004,57.400002,349.920013,327.529999,212.240005,145.190002,29.6,172.360001,140.800003,61.68,274.109985,126.599998,110.449997,240.350006,128.139999,185.0,485.079987,223.0,40.849998,36.330002,144.410004
135.210007,264.390015,150.419998,209.410004,251.62001,145.449997,46.900002,177.229996,99.040001,56.84,349.089996,323.690002,204.240005,140.410004,28.809999,169.759995,136.570007,59.810001,266.040009,122.75,108.790001,235.809998,126.43,183.630005,476.23999,219.460007,39.970001,35.610001,140.839996
135.270004,262.029999,146.850006,207.089996,245.75,146.410004,46.459999,179.0,99.080002,56.599998,350.75,310.880005,200.660004,140.619995,28.42,169.529999,134.75,59.720001,263.579987,118.43,109.900002,231.929993,124.529999,184.039993,484.359985,220.410004,40.060001,35.41,138.830002
137.869995,263.23999,151.600006,206.759995,249.710007,151.25,46.779999,180.899994,103.480003,57.439999,341.839996,315.0,202.029999,141.199997,29.219999,168.740005,135.080002,60.080002,268.579987,120.650002,109.940002,240.220001,126.620003,185.330002,486.720001,224.309998,40.0,35.880001,140.539993
141.110001,260.970001,154.0,209.970001,252.699997,155.869995,47.5,180.660004,105.690002,58.040001,349.140015,315.480011,204.460007,141.860001,30.27,168.309998,137.270004,60.23,269.290009,122.620003,109.879997,242.580002,128.289993,186.360001,485.809998,224.179993,39.630001,36.669998,142.639999
142.529999,259.700012,155.330002,211.979996,257.609985,154.860001,47.810001,180.830002,106.0,58.200001,348.329987,317.690002,206.929993,141.490005,29.92,168.309998,138.449997,60.549999,269.559998,115.0,108.519997,242.039993,126.830002,193.25,491.600006,223.889999,40.419998,35.900002,143.020004
141.860001,256.540009,156.770004,212.679993,258.440002,156.169998,47.98,179.080002,108.120003,57.889999,349.630005,317.26001,206.669998,140.759995,29.700001,169.509995,139.119995,60.93,273.0,112.93,108.589996,240.610001,126.82,190.740005,492.5,224.899994,40.330002,36.279999,142.339996
143.960007,254.880005,155.880005,212.729996,262.119995,165.089996,48.34,187.789993,109.699997,58.119999,354.970001,313.809998,209.350006,134.449997,30.09,168.889999,139.979996,60.810001,274.720001,113.550003,106.870003,248.0,127.529999,192.110001,492.480011,224.710007,40.27,36.5,142.210007
145.929993,253.649994,172.309998,211.169998,264.540009,164.520004,48.509998,179.449997,109.540001,58.970001,353.700012,316.690002,208.130005,134.389999,28.16,168.229996,140.320007,60.490002,272.459991,115.25,105.379997,248.160004,127.529999,188.759995,486.049988,231.440002,40.639999,37.169998,143.300003
